Packet;Channel 1;Channel 2;Channel 3;Channel 4;Channel 5;Channel 6
792758;332076070,4;327407825,06666666;-9244317,866666667;882129,0666666667;22877277,866666667;39104755,2
792759;-70475148,8;-73212023,46666667;-9267942,4;872042,6666666666;22868288;64117303,46666667
792760;-269878604,8;-263855330,13333333;-9210606,933333334;896405,3333333334;22887061,333333332;43448896
792761;420147379,2;411628876,8;-9253465,6;873941,3333333334;22851140,266666666;59661981,86666667
792762;-375096098,1333333;-371401186,1333333;-9272025,6;868992;22838105,6;48035443,2
792763;81172164,26666667;81804505,6;-9217984;914218,6666666666;22873190,4;55064128
792764;218646097,06666666;211455441,06666666;-9264567,466666667;879948,8;22856593,066666666;52683447,46666667
792765;-435718690,1333333;-428606976;-9256682,666666666;861504;22832226,133333333;50389546,666666664
792766;370234688;364513058,1333333;-9237670,4;875357,8666666667;22864345,6;57353237,333333336
792767;-137192153,6;-138728332,8;-9263607,466666667;874150,4;22843515,733333334;45777685,333333336
792768;-211789482,66666666;-206497258,66666666;-9226688;896174,9333333333;22875468,8;61911385,6
792769;403139827,2;394437649,06666666;-9267942,4;870263,4666666667;22847850,666666668;41302762,666666664
792770;-408666798,93333334;-404009194,6666667;-9247534,933333334;892096;22874376,533333335;66256140,8
792771;146654233,6;146039995,73333332;-9237674,666666666;865591,4666666667;22851097,6;37116966,4
792772;157872401,06666666;151488038,4;-9249578,666666666;885559,4666666667;22875353,6;70250756,26666667
792773;-413575756,8;-406392750,93333334;-9230609,066666666;873203,2;22868646,4;33339268,266666666
792774;399022967,46666664;392411810,1333333;-9237832,533333333;893260,8;22892305,066666666;73813448,53333333
792775;-200909081,6;-201202692,26666668;-9233698,133333333;895402,6666666666;22876932,266666666;30014754,133333333
792776;-148789282,13333333;-144394811,73333332;-9244706,133333333;874158,9333333333;22859840;76881190,4
792777;376028979,2;367351176,53333336;-9251464,533333333;884851,2;22881638,4;27210551,466666665
792778;-432581806,93333334;-427080520,53333336;-9256797,866666667;880328,5333333333;22882662,4;79371788,8
792779;208277034,66666666;206430519,46666667;-9244548,266666668;876573,8666666667;22859426,133333333;25065036,8
792780;92961664;87532266,66666667;-9284770,133333333;865425,0666666667;22869508,266666666;81196416
792781;-381668518,4;-374589888;-9235383,466666667;872396,8;22881779,2;23595950,933333334
792782;417893789,8666667;410501120;-9257988,266666668;858828,8;22853286,4;82317286,4
792783;-260016708,26666668;-259076526,93333334;-9242722,133333333;885213,8666666667;22875191,466666665;22790749,866666667
792784;-82448072,53333333;-79053973,33333333;-9247560,533333333;866965,3333333334;22855880,533333335;82728102,4
792785;339484974,93333334;331011878,4;-9276364,8;866833,0666666667;22856750,933333334;22752068,266666666
792786;-446291643,73333335;-440103808;-9256938,666666666;869363,2;22857634,133333333;82434338,13333334
792787;264503594,66666666;261439552;-9240593,066666666;863547,7333333333;22874005,333333332;23443899,733333334
792788;25536473,6;21145070,933333334;-9254417,066666666;865476,2666666667;22886058,666666668;81396846,93333334
792789;-340731592,53333336;-333978176;-9257843,2;850683,7333333333;22864089,6;24830954,666666668
792790;426331848,53333336;418341627,73333335;-9214498,133333333;889361,0666666667;22907635,2;79648051,2
792791;-313064861,8666667;-310916718,93333334;-9284514,133333333;845085,8666666667;22845533,866666667;26894033,066666666
792792;-14390178,133333333;-12103854,933333334;-9221222,4;896576;22899545,6;77249164,8
792793;294411315,2;286330474,6666667;-9253666,133333333;871146,6666666666;22886502,4;29581725,866666667
792794;-449376908,8;-442680917,3333333;-9248780,8;878442,6666666666;22877026,133333333;74289369,6
792795;314113642,6666667;309882060,8;-9243613,866666667;871671,4666666667;22876241,066666666;32830771,2
792796;-42753706,666666664;-45992046,93333333;-9259123,2;873245,8666666667;22873467,733333334;70781789,86666666
792797;-291809412,26666665;-285530112;-9249045,333333334;871816,5333333333;22862144;36596458,666666664
792798;424130487,46666664;415680456,53333336;-9246003,2;882257,0666666667;22851613,866666667;66812706,13333333
792799;-358833002,6666667;-355590801,06666666;-9257907,2;865595,7333333333;22847449,6;40726562,13333333
792800;53729536;54852488,53333333;-9225331,2;883118,9333333333;22852326,4;62518600,53333333
792801;241878417,06666666;234406178,13333333;-9251827,2;874594,1333333333;22856823,466666665;45132497,06666667
792802;-441842389,3333333;-434789516,8;-9218683,733333332;900437,3333333334;22888260,266666666;57999470,93333333
792803;355753476,26666665;350467810,1333333;-9255424;858005,3333333334;22854852,266666666;49735569,06666667
792804;-110295769,6;-112331797,33333333;-9261981,866666667;871978,6666666666;22875968;53321979,733333334
792805;-236120128;-230521390,93333334;-9218483,2;890756,2666666667;22887488;54416328,53333333
792806;411281262,93333334;402626688;-9245371,733333332;874368;22857100,8;48619148,8
792807;-396126476,8;-391847377,06666666;-9239304,533333333;871927,4666666667;22884078,933333334;59049570,13333333
792808;120336290,13333334;120222357,33333333;-9240371,2;869316,2666666667;22847974,4;44080686,93333333
792809;183225753,6;176497740,8;-9243008;893235,2;22873762,133333333;63554722,13333333
792810;-423804787,2;-416640366,93333334;-9273331,2;835400,5333333333;22813559,466666665;39739229,86666667
792811;388462097,06666666;382179332,26666665;-9238131,2;883541,3333333334;22871564,8;67769463,46666667
792812;-175407705,6;-176220893,86666667;-9250918,4;883835,7333333333;22865651,2;35688593,06666667
792813;-174985190,4;-170209024;-9236932,266666668;876659,2;22869559,466666665;71649792
792814;388233860,26666665;379512000;-9273587,2;862067,2;22848947,2;32049173,333333332
792815;-424053448,53333336;-418881164,8;-9246801,066666666;873352,5333333333;22862963,2;75048486,4
792816;183709879,46666667;182346056,53333333;-9212919,466666667;885666,1333333333;22871138,133333333;28896422,4
792817;119818790,4;113964851,2;-9263662,933333334;866274,1333333333;22858427,733333334;77875750,4
792818;-395822647,46666664;-388680098,1333333;-9254084,266666668;859089,0666666667;22840968,533333335;26368430,933333334
792819;411416546,1333333;404331835,73333335;-9215214,933333334;903927,4666666667;22892117,333333332;80124232,53333333
792820;-236579477,33333334;-236146444,8;-9274926,933333334;866321,0666666667;22848213,333333332;24463641,6
792821;-109837397,33333333;-106019494,4;-9222118,4;883793,0666666667;22852693,333333332;81696256
792822;355456469,3333333;346866636,8;-9257920;864512;22839031,466666665;23213166,933333334
792823;-441989495,46666664;-436058734,93333334;-9224780,8;886011,7333333333;22862297,6;82583287,46666667
792824;242281681,06666666;239717196,8;-9237367,466666667;842368;22843558,4;22691357,866666667
792825;53167014,4;48364014,93333333;-9252753,066666666;859400,5333333333;22857190,4;82699750,4
792826;-358502656;-351571959,46666664;-9230668,8;865992,5333333333;22876313,6;22911505,066666666
792827;424113843,2;416364078,93333334;-9230771,2;865335,4666666667;22863313,066666666;82102254,93333334
792828;-292244522,6666667;-290583901,8666667;-9239138,133333333;878929,0666666667;22872064;23861273,6
792829;-42249088;-39484480;-9221213,866666667;875537,0666666667;22864904,533333335;80798805,33333333
792830;313756326,4;305512499,2;-9252172,8;874803,2;22869486,933333334;25481484,8
792831;-449394048;-442884467,2;-9243426,133333333;860288;22837120;78822139,73333333
792832;294790562,1333333;291029683,2;-9226926,933333334;876642,1333333333;22867656,533333335;27781687,466666665
792833;-14907409,066666666;-18630677,333333332;-9259630,933333334;860676,2666666667;22839692,8;76210444,8
792834;-312648614,4;-306162069,3333333;-9211648;871812,2666666667;22875588,266666666;30714368
792835;426281326,93333334;418018944;-9235814,4;871645,8666666667;22874645,333333332;73011942,4
792836;-341134941,8666667;-338336430,93333334;-9257621,333333334;853853,8666666667;22858432;34179699,2
792837;26073774,933333334;27675844,266666666;-9203264;892019,2;22884467,2;69332714,66666667
792838;264132740,26666668;256379345,06666666;-9254954,666666666;847748,2666666667;22861094,4;38051127,46666667
792839;-446190570,6666667;-439272025,6;-9244663,466666667;853017,6;22863291,733333334;65259080,53333333
792840;339785655,46666664;334921608,53333336;-9225510,4;866790,4;22839274,666666668;42307114,666666664
792841;-82985847,46666667;-85515238,4;-9238126,933333334;872580,2666666667;22863744;60882022,4
792842;-259575436,8;-253678336;-9237969,066666666;853606,4;22876313,6;46831616
792843;417782468,26666665;409185412,26666665;-9246818,133333333;858624;22863859,2;56285422,93333333
792844;-382000750,93333334;-378151453,8666667;-9240563,2;885555,2;22889433,6;51507481,6
792845;93442781,86666666;93861478,4;-9231377,066666666;864285,8666666667;22866862,933333334;51612872,53333333
792846;207741307,73333332;200693034,66666666;-9281446,4;841847,4666666667;22871257,6;56161369,6
792847;-432472533,3333333;-425295846,4;-9264106,666666666;868130,1333333333;22860386,133333333;46985681,06666667
792848;376198135,46666664;370327573,3333333;-9243886,933333334;866939,7333333333;22875349,333333332;60737873,06666667
792849;-149310310,4;-150592490,66666666;-9260317,866666667;874372,2666666667;22881130,666666668;42445913,6
792850;-200492889,6;-195342254,93333334;-9263287,466666667;852501,3333333334;22859302,4;65131110,4
792851;398861525,3333333;390154542,93333334;-9257813,333333334;872938,6666666666;22866961,066666666;38179874,13333333
792852;-413819537,06666666;-408993702,4;-9244757,333333334;888640;22906568,533333335;69264452,26666667
792853;158429486,93333334;157580100,26666668;-9243473,066666666;866811,7333333333;22875362,133333333;34290679,46666667
792854;146130496;139920221,86666667;-9263603,2;866248,5333333333;22876300,8;72958459,73333333
792855;-408397474,1333333;-401202811,73333335;-9266453,333333334;866001,0666666667;22850013,866666667;30838459,733333334
792856;403260010,6666667;396502114,1333333;-9256264,533333333;863731,2;22836740,266666666;76144563,2
792857;-212222574,93333334;-212288439,46666667;-9277815,466666667;861913,6;22826965,333333332;27897318,4
792858;-136776708,26666668;-132529902,93333334;-9241211,733333332;869960,5333333333;22855133,866666667;78770564,26666667
792859;369939157,3333333;361286698,6666667;-9253085,866666667;878528;22839074,133333333;25556113,066666666
792860;-435922615,46666664;-430273966,93333334;-9257885,866666667;857122,1333333333;22828590,933333334;80812599,46666667
792861;219101060,26666668;217042056,53333333;-9245128,533333333;859848,5333333333;22829397,333333332;23917401,6
792862;80621717,33333333;75390114,13333334;-9266530,133333333;864064;22845448,533333335;82118417,06666666
792863;-374744358,4;-367710054,4;-9218359,466666667;866218,6666666666;22844676,266666666;22942732,8
792864;420251084,8;412759611,73333335;-9246498,133333333;853964,8;22835537,066666666;82688051,2
792865;-270295697,06666666;-269117512,53333336;-9241049,6;866035,2;22846280,533333335;22718084,266666666
792866;-69963733,33333333;-66748036,266666666;-9229188,266666668;866107,7333333333;22848631,466666665;82574161,06666666
792867;331779396,26666665;323377326,93333334;-9265288,533333333;857625,6;22834862,933333334;23198374,4
792868;-447668070,4;-441345582,93333334;-9239889,066666666;858385,0666666667;22842167,466666665;81758306,13333334
792869;274246370,1333333;270984605,8666667;-9231726,933333334;872810,6666666666;22853495,466666665;24390929,066666666
792870;12926033,066666666;8773870,933333334;-9244979,2;870186,6666666666;22861533,866666667;80180322,13333334
792871;-332286711,46666664;-325571575,46666664;-9249928,533333333;856025,6;22860189,866666667;26296900,266666666
792872;426725282,1333333;418651118,93333334;-9251268,266666668;859238,4;22859690,666666668;77945143,46666667
792873;-322100748,8;-319729898,6666667;-9265510,4;853939,2;22857258,666666668;28833604,266666666
792874;-1768251,7333333334;350109,86666666664;-9223176,533333333;877952;22885550,933333334;75107315,2
792875;285202585,6;277266052,26666665;-9258073,6;861661,8666666667;22869090,133333333;31941166,933333334
792876;-448812893,8666667;-442008678,4;-9242722,133333333;861107,2;22857621,333333332;71736384
792877;322413047,46666664;317998660,26666665;-9241386,666666666;863291,7333333333;22854327,466666665;35548091,733333334
792878;-55331763,2;-58347848,53333333;-9245546,666666666;879910,4;22860083,2;67897019,73333333
792879;-282009659,73333335;-275852612,26666665;-9234824,533333333;864746,6666666666;22854378,666666668;39606353,06666667
792880;422560900,26666665;414068185,6;-9235686,4;864576;22857143,466666665;63656443,733333334
792881;-366349713,06666666;-362909700,26666665;-9240810,666666666;857582,9333333333;22857075,2;43978026,666666664
792882;66277708,8;67168541,86666666;-9232776,533333333;854690,1333333333;22851822,933333334;59201224,53333333
792883;231493145,6;224146116,26666668;-9257612,8;864729,6;22888725,333333332;48531942,4
792884;-439296345,6;-432201228,8;-9226333,866666667;864738,1333333333;22861623,466666665;54570722,13333333
792885;362483784,53333336;356989930,6666667;-9239291,733333332;848422,4;22855069,866666667;53197226,666666664
792886;-122550502,4;-124348535,46666667;-9253354,666666666;854621,8666666667;22857838,933333334;49873463,46666667
792887;-225201902,93333334;-219725277,86666667;-9211076,266666668;875025,0666666667;22885751,466666665;57840490,666666664
792888;407827942,4;399133316,26666665;-9241318,4;861674,6666666666;22864170,666666668;45228070,4
792889;-402014809,6;-397552785,06666666;-9241681,066666666;886984,5333333333;22870946,133333333;62394444,8
792890;132326702,93333334;131998161,06666666;-9246459,733333332;849877,3333333334;22849689,6;40795473,06666667
792891;171783360;165226739,2;-9238515,2;870267,7333333333;22871342,933333334;66678378,666666664
792892;-419405299,2;-412201083,73333335;-9234154,666666666;868753,0666666667;22856068,266666666;36677576,53333333
792893;393440426,6666667;387036548,26666665;-9241702,4;861866,6666666666;22843895,466666665;70629358,93333334
792894;-187024742,4;-187582297,6;-9283025,066666666;843609,6;22826133,333333332;32927163,733333334
792895;-163158088,53333333;-158537041,06666666;-9233109,333333334;879786,6666666666;22868701,866666667;74157307,73333333
792896;382918178,1333333;374218615,46666664;-9221917,866666667;894301,8666666667;22871210,666666668;29649706,666666668
792897;-428165824;-422815884,8;-9267067,733333332;860253,8666666667;22851020,8;77182139,73333333
792898;194924096;193345207,46666667;-9219208,533333333;879876,2666666667;22875374,933333334;26906918,4
792899;107679637,33333333;102024349,86666666;-9259379,2;845166,9333333333;22846617,6;79560102,4
792900;-389575202,1333333;-382454353,06666666;-9215347,2;886519,4666666667;22875037,866666667;24871893,333333332
792901;414605312;407380898,1333333;-9238391,466666667;851814,4;22861964,8;81344819,2
